model_family,model_file,gen_type,image_type,positive_prompt,negative_prompt,loras,lora_count,width,height,steps,sampler,scheduler,seed
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"a woman, laying on her back at the beach, with cum everywhere, in her hair on her face and body, long hair, cum, wet",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,299455272462099
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"female prison guard,busty breasts,thin waist,top buttoned with breasts revealed, blonde, realistic, uniform, woman standing naked in a room with cum everywhere,cum all over the floor in her hair on her face and body,long hair,cum,wet,surrounded by male prisoners in orange jumpsuits, (in jail), (behind bars)",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,454593106225521
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"masterpiece, best quality, amazing quality, very aesthetic, high resolution, ultra-detailed, absurdres, scenery, photorealistic, a beautiful pale goth woman is sitting on the sofa, she has gigantic natural breasts in a tiny crop top shirt, she is resting her head on her hand, looking up at you smiling, she has cum all over her face and cleavage, cum is a thick white translucent fluid, she has one leg crossed, realistic,woman standing naked in a room with cum everywhere,cum all over the floor in her hair on her face and body,long hair,cum,wet,",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,714274185145768
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"real photo, solo, 1girl, woman, red hair, green eyes, breasts slipped out, in sexy pose, dress lifted, lace panties, black stockings, shiny stockings, torn stockings, lace stockings, high heels, in love, big pleading eyes, flirty eyes, flirty, blushing, smiling, high quality, vivid colours, blue dress, gown, elbow gloves,black lace panties, runny mascara,leather corset,realistic,woman standing in a room with cum everywhere,cum all over the floor in her hair on her face and body,cum,wet,small nipples, kneeled, gooey cum all over and covering her face and breast. The cum coats her face in a thick layer. Droop, facial, gooey cum, cum in hair, cum on face, cum on tits, cum leak from pussy, show tits and pussy, cum on belly, cum on legs, cum on tights, cum on clothes, cum on stockings, cum leak from mouth, realistic,woman in a room with cum everywhere,cum all over the floor in her hair on her face and body,long hair,cum,wet, female orgasm, scream, squirt,",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,264634994326753
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"back side view:1.6, fullbody view from bellow up to girls tits. woman with big boobs, she is feeling shy and ashamed and very sad, looking to the ground, trying to cover breasts, wearing a sexy ultra short light pink pvc micro skirt, hairy pussy, choker, and white strapless tube top , shiny dark ombre lipstick:1.6, big breast, huge cleavage, she is wearing a pair of (hot light pink very high over the knee thighhigh boots:1.6, and the plattform is 10inch) she has her face and cleavage covered with lots of cum, She is standing before a car and talking to the driver in sexy pose between parked cars in the night, she is in the spotlight of passing cars and she is surrounded by three old lusty men (wearing casual jackets, jeans, sneakers) on a dark parking lot of a supermarket in Spain at nighttime, bright spotlights from cars and shadows, old men grabing and groping her ass and breasts, rainy and fogy weather. distant lights, neon lights, dramatic lighting, cinematic",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,423563865773126
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"realistic, woman dressed in a shirt and skirt in a room with cum everywhere,cum all over the floor in her hair on her face and clothes,1girl,long hair,thighhighs,shirt,cum,wet,",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,964026309111633
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"realistic, woman topless dressed in a skirt in a room with cum everywhere,cum all over the floor in her hair on her face and clothes,1girl,long hair,thighhighs,shirt,cum,wet,",,shawna\shawna-000015.safetensors@1; cum\Cum_Covered.safetensors@0.8; nude-mods\MysticXXX-v4.safetensors@0.7,3,1024,1024,30,euler,beta,275619400404544
flux,flux1-dev.safetensors,t2i,SFW,"Bre, bre. this is a photograph of a young woman taking a mirror selfie in what appears to be a bedroom. she is standing in front of a bed with a white quilted cover. the woman has a light skin tone",,Breflux.safetensors@1,1,1024,1024,30,euler,beta,825198482560102
flux,flux1-dev.safetensors,t2i,SFW,"bre. the image is a photograph capturing a candid moment in a cozy, softly lit room, cream-colored blanket with brown and beige patches, which appears to be a plush, cuddly blanket or a piece of clothing.",,Breflux.safetensors@1,1,1024,1024,30,euler,beta,395590271241464
flux,flux1-dev.safetensors,t2i,NSFW,"bre. the image is a photograph capturing a candid moment in a cozy, softly lit room, cream-colored blanket with brown and beige patches, which appears to be a plush, cuddly blanket.  topless",,Breflux.safetensors@1,1,1024,1024,30,euler,beta,1097086390710562
flux,flux1-dev.safetensors,t2i,NSFW,"A woman is washing a sleek red sports car parked in the driveway of a sunlit suburban neighborhood. She leans forward slightly over the hood, her white T-shirt clinging from water splashes, partially tucked into a pair of light blue bikini bottoms. Her hair is tied back in a loose ponytail, a few strands stuck to her face from the heat and mist. She’s holding a sponge in one hand, suds dripping onto the glossy surface of the car, and a soapy bucket sits near the front tire. The car shines under the late afternoon sun, water beading on the surface, while soapy streaks trail across the windshield and hood. Behind her, neat two-story homes with manicured lawns and white fences line the street. A garden hose winds across the driveway, spraying a soft arc of water into the air, catching rainbow glints in the sunlight. The atmosphere is warm, casual, and hyper-realistic—capturing reflections in the car’s curves, the texture of wet concrete, and the soft motion blur of water droplets. The mood is summery and cinematic, set in a quiet, tree-lined suburb with a few distant neighbors glimpsed through windows or tending lawns across the street.",,Breflux.safetensors@1; nude-mods\MysticXXX-v4.safetensors@0.7,2,1024,1024,30,euler,beta,374779157575199
flux,flux1-dev.safetensors,t2i,NSFW,Seductive  Forest Scene. She Is A Witch Casting A Spell. She Is Wearing A Witches Gown That Is Open In The Front. You See Her Breasts. She Is Far Away. She Is Wearing A Witches Hat. She Is Wearing A Black Choker Necklace. She Has Black Witches Boots On. She Has Large Breasts. Her Pubic Hair Is Shaved.,,Breflux.safetensors@1; nude-mods\MysticXXX-v4.safetensors@0.7,2,1024,1024,30,euler,beta,964151290046069
flux,flux1-dev.safetensors,t2i,NSFW,"In a vibrant, sunlit vegetable garden,  no bra, open shirt, stands among rows of lush green plants, working with a hoe to turn the soil around budding vegetables. She wears a wide-brimmed straw hat to shield her face from the sun, and her sleeves are rolled up, revealing arms toned from regular work in the garden. Around her, the soil is rich and dark, dotted with sprouts and maturing plants—tomatoes, carrots, and leafy greens reaching toward the light. Butterflies and bees occasionally flutter nearby, adding life to the scene. She smiles, clearly at ease, focused on nurturing her thriving plants, with the golden afternoon light casting a soft glow over the vibrant scene.",,Breflux.safetensors@1; nude-mods\MysticXXX-v4.safetensors@0.7,2,1024,1024,30,euler,beta,793709584302625
flux,flux1-dev.safetensors,t2i,NSFW,"A Powerful And Confident Dominatrix Stands In A Dimly Lit Room, Exuding Authority. She Is Dressed In A Tight, Black Leather Underbust, Thigh-High Boots, And Long Gloves. Her Top Is Unlaced And Open. You See Her Breasts, Large Nipples.. Her Posture Is Assertive, With One Hand On Her Hip And The Other Holding A Coiled Whip. The Room Is Decorated With Gothic Elements: Heavy, Dark Curtains, A Wooden Chair With Restraints, And Various Implements Of Bondage Hanging On The Walls.",,Breflux.safetensors@1; nude-mods\MysticXXX-v4.safetensors@0.7,2,1024,1024,30,euler,beta,426714135153089
flux,flux1-dev.safetensors,t2i,NSFW,"Hyperrealistic  , Camping Scene. She Is Reading A Book. She Is Not Wearing Clothes. She Is Laying On Her Side, On A Sleeping Bag Inside A Tent. Her Legs Are Spread Apart. Her Pubic Hair Is Shaved. Her Legs Are Separated.  She is an older woman 66 years old, brown hair with gray highlights.",,Breflux.safetensors@1; nude-mods\MysticXXX-v4.safetensors@0.7,2,1024,1024,30,euler,beta,880791562296654
flux,flux1-dev.safetensors,t2i,NSFW,"8k, hdr, hyper-realistic, cinematic quality, masterpiece, perfect sharpness, soft focus, texture-rich, vibrant saturation, color accuracy, visual precision, optical accuracy, noise-free, refined clarity, subtle gradations,  ,  A Demon. She Has Red Eyes. She Has Horns Protruding From Her Forehead. Her Skin Is Reddish And Wet With Blood. Her Expression Is One Of Malice And Cruelty. She Has Long, Wild Hair Made Of Flickering Flames. Her Body Is Muscular Yet Feminine, With Clawed Hands And Feet Like Talons. She's Screaming. She is totally naked. She Is Far Away. Her Foot Is Standing On A Skull. The Background Is The Fiery Pits Of Hell.",,Breflux.safetensors@1; mongot\mongot-Nude-Delizi-v1-STRONG (2).safetensors@0.8,2,1024,1024,30,euler,beta,255681532279639
flux,flux1-dev.safetensors,t2i,NSFW,"8k, hdr, hyper-realistic, cinematic quality, masterpiece, perfect sharpness, soft focus, texture-rich, vibrant saturation, color accuracy, visual precision, optical accuracy, noise-free, refined clarity, subtle gradations,  ,  A Demon. She Has Red Eyes. She Has Horns Protruding From Her Forehead. Her Skin Is Reddish And Wet With Blood. Her Expression Is One Of Malice And Cruelty. She Has Long, Wild Hair Made Of Flickering Flames. Her Body Is Muscular Yet Feminine, With Clawed Hands And Feet Like Talons. She's Screaming. She is totally naked. She Is Far Away. Her Foot Is Standing On A Skull. The Background Is The Fiery Pits Of Hell.",,v1aFLux.safetensors@1; nude-mods\MysticXXX-v4.safetensors@0.7,2,1024,1024,30,euler,beta,1088779698739735
